input_id,id_employee,prediction_timestamp,features
17929,21346,2025-12-10 15:11:14.635923+00:00,"{""id_employee"": 21346, ""age"": 49, ""genre"": ""M"", ""revenu_mensuel"": 5130, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 10, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 8, ""niveau_education"": 1, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 1, ""annes_sous_responsable_actuel"": 7, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 2, ""satisfaction_employee_equipe"": 4, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21346"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""23%""}"
17928,21345,2025-12-10 15:11:14.461849+00:00,"{""id_employee"": 21345, ""age"": 41, ""genre"": ""F"", ""revenu_mensuel"": 5993, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Commercial"", ""poste"": ""Cadre Commercial"", ""nombre_experiences_precedentes"": 8, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 6, ""annees_dans_le_poste_actuel"": 4, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 0, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 1, ""niveau_education"": 2, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 5, ""satisfaction_employee_environnement"": 2, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 1, ""satisfaction_employee_equilibre_pro_perso"": 1, ""eval_number"": ""E_21345"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17927,21348,2025-12-10 14:22:34.602609+00:00,"{""id_employee"": 21348, ""age"": 33, ""genre"": ""F"", ""revenu_mensuel"": 2909, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 8, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 3, ""niveau_education"": 4, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 3, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21348"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17926,21347,2025-12-10 14:22:34.565022+00:00,"{""id_employee"": 21347, ""age"": 37, ""genre"": ""M"", ""revenu_mensuel"": 2090, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Consulting"", ""poste"": ""Consultant"", ""nombre_experiences_precedentes"": 6, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 7, ""annees_dans_l_entreprise"": 0, ""annees_dans_le_poste_actuel"": 0, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 2, ""niveau_education"": 2, ""domaine_etude"": ""Autre"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 2, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21347"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""15%""}"
17925,21346,2025-12-10 14:22:34.519449+00:00,"{""id_employee"": 21346, ""age"": 49, ""genre"": ""M"", ""revenu_mensuel"": 5130, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 10, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 8, ""niveau_education"": 1, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 1, ""annes_sous_responsable_actuel"": 7, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 2, ""satisfaction_employee_equipe"": 4, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21346"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""23%""}"
17924,21345,2025-12-10 14:22:34.482978+00:00,"{""id_employee"": 21345, ""age"": 41, ""genre"": ""F"", ""revenu_mensuel"": 5993, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Commercial"", ""poste"": ""Cadre Commercial"", ""nombre_experiences_precedentes"": 8, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 6, ""annees_dans_le_poste_actuel"": 4, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 0, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 1, ""niveau_education"": 2, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 5, ""satisfaction_employee_environnement"": 2, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 1, ""satisfaction_employee_equilibre_pro_perso"": 1, ""eval_number"": ""E_21345"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17923,21348,2025-12-10 14:22:33.037103+00:00,"{""id_employee"": 21348, ""age"": 33, ""genre"": ""F"", ""revenu_mensuel"": 2909, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 8, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 3, ""niveau_education"": 4, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 3, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21348"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17922,21347,2025-12-10 14:22:32.993209+00:00,"{""id_employee"": 21347, ""age"": 37, ""genre"": ""M"", ""revenu_mensuel"": 2090, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Consulting"", ""poste"": ""Consultant"", ""nombre_experiences_precedentes"": 6, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 7, ""annees_dans_l_entreprise"": 0, ""annees_dans_le_poste_actuel"": 0, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 2, ""niveau_education"": 2, ""domaine_etude"": ""Autre"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 2, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21347"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""15%""}"
17921,21346,2025-12-10 14:22:32.954197+00:00,"{""id_employee"": 21346, ""age"": 49, ""genre"": ""M"", ""revenu_mensuel"": 5130, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 10, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 8, ""niveau_education"": 1, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 1, ""annes_sous_responsable_actuel"": 7, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 2, ""satisfaction_employee_equipe"": 4, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21346"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""23%""}"
17920,21345,2025-12-10 14:22:32.872857+00:00,"{""id_employee"": 21345, ""age"": 41, ""genre"": ""F"", ""revenu_mensuel"": 5993, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Commercial"", ""poste"": ""Cadre Commercial"", ""nombre_experiences_precedentes"": 8, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 6, ""annees_dans_le_poste_actuel"": 4, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 0, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 1, ""niveau_education"": 2, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 5, ""satisfaction_employee_environnement"": 2, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 1, ""satisfaction_employee_equilibre_pro_perso"": 1, ""eval_number"": ""E_21345"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17919,21348,2025-12-10 14:22:32.466021+00:00,"{""id_employee"": 21348, ""age"": 33, ""genre"": ""F"", ""revenu_mensuel"": 2909, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 8, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 3, ""niveau_education"": 4, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 3, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21348"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17918,21347,2025-12-10 14:22:32.441133+00:00,"{""id_employee"": 21347, ""age"": 37, ""genre"": ""M"", ""revenu_mensuel"": 2090, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Consulting"", ""poste"": ""Consultant"", ""nombre_experiences_precedentes"": 6, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 7, ""annees_dans_l_entreprise"": 0, ""annees_dans_le_poste_actuel"": 0, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 2, ""niveau_education"": 2, ""domaine_etude"": ""Autre"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 2, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21347"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""15%""}"
17917,21346,2025-12-10 14:22:32.416227+00:00,"{""id_employee"": 21346, ""age"": 49, ""genre"": ""M"", ""revenu_mensuel"": 5130, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 10, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 8, ""niveau_education"": 1, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 1, ""annes_sous_responsable_actuel"": 7, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 2, ""satisfaction_employee_equipe"": 4, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21346"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""23%""}"
17916,21345,2025-12-10 14:22:32.325767+00:00,"{""id_employee"": 21345, ""age"": 41, ""genre"": ""F"", ""revenu_mensuel"": 5993, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Commercial"", ""poste"": ""Cadre Commercial"", ""nombre_experiences_precedentes"": 8, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 6, ""annees_dans_le_poste_actuel"": 4, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 0, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 1, ""niveau_education"": 2, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 5, ""satisfaction_employee_environnement"": 2, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 1, ""satisfaction_employee_equilibre_pro_perso"": 1, ""eval_number"": ""E_21345"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17915,21348,2025-12-05 21:13:35.368485+00:00,"{""id_employee"": 21348, ""age"": 33, ""genre"": ""F"", ""revenu_mensuel"": 2909, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 8, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 3, ""niveau_education"": 4, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 3, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21348"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17914,21347,2025-12-05 21:13:35.329603+00:00,"{""id_employee"": 21347, ""age"": 37, ""genre"": ""M"", ""revenu_mensuel"": 2090, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Consulting"", ""poste"": ""Consultant"", ""nombre_experiences_precedentes"": 6, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 7, ""annees_dans_l_entreprise"": 0, ""annees_dans_le_poste_actuel"": 0, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 2, ""niveau_education"": 2, ""domaine_etude"": ""Autre"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 2, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21347"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""15%""}"
17913,21346,2025-12-05 21:13:35.290059+00:00,"{""id_employee"": 21346, ""age"": 49, ""genre"": ""M"", ""revenu_mensuel"": 5130, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 10, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 8, ""niveau_education"": 1, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 1, ""annes_sous_responsable_actuel"": 7, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 2, ""satisfaction_employee_equipe"": 4, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21346"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""23%""}"
17912,21345,2025-12-05 21:13:35.246649+00:00,"{""id_employee"": 21345, ""age"": 41, ""genre"": ""F"", ""revenu_mensuel"": 5993, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Commercial"", ""poste"": ""Cadre Commercial"", ""nombre_experiences_precedentes"": 8, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 6, ""annees_dans_le_poste_actuel"": 4, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 0, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 1, ""niveau_education"": 2, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 5, ""satisfaction_employee_environnement"": 2, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 1, ""satisfaction_employee_equilibre_pro_perso"": 1, ""eval_number"": ""E_21345"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17911,21348,2025-12-05 21:13:33.952620+00:00,"{""id_employee"": 21348, ""age"": 33, ""genre"": ""F"", ""revenu_mensuel"": 2909, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 8, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 3, ""niveau_education"": 4, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 3, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21348"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17910,21347,2025-12-05 21:13:33.900164+00:00,"{""id_employee"": 21347, ""age"": 37, ""genre"": ""M"", ""revenu_mensuel"": 2090, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Consulting"", ""poste"": ""Consultant"", ""nombre_experiences_precedentes"": 6, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 7, ""annees_dans_l_entreprise"": 0, ""annees_dans_le_poste_actuel"": 0, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 2, ""niveau_education"": 2, ""domaine_etude"": ""Autre"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 2, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21347"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""15%""}"
17909,21346,2025-12-05 21:13:33.853621+00:00,"{""id_employee"": 21346, ""age"": 49, ""genre"": ""M"", ""revenu_mensuel"": 5130, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 10, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 8, ""niveau_education"": 1, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 1, ""annes_sous_responsable_actuel"": 7, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 2, ""satisfaction_employee_equipe"": 4, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21346"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""23%""}"
17908,21345,2025-12-05 21:13:33.766559+00:00,"{""id_employee"": 21345, ""age"": 41, ""genre"": ""F"", ""revenu_mensuel"": 5993, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Commercial"", ""poste"": ""Cadre Commercial"", ""nombre_experiences_precedentes"": 8, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 6, ""annees_dans_le_poste_actuel"": 4, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 0, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 1, ""niveau_education"": 2, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 5, ""satisfaction_employee_environnement"": 2, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 1, ""satisfaction_employee_equilibre_pro_perso"": 1, ""eval_number"": ""E_21345"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17907,21348,2025-12-05 21:13:33.393269+00:00,"{""id_employee"": 21348, ""age"": 33, ""genre"": ""F"", ""revenu_mensuel"": 2909, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 8, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 3, ""niveau_education"": 4, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 3, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21348"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
